ccode,country,year,month,reign_type,milreg
92,El Salvador,1957,7,Party-Military,1
92,El Salvador,1957,8,Party-Military,1
92,El Salvador,1957,9,Party-Military,1
92,El Salvador,1957,10,Party-Military,1
92,El Salvador,1957,11,Party-Military,1
92,El Salvador,1957,12,Party-Military,1
92,El Salvador,1958,1,Party-Military,1
92,El Salvador,1958,2,Party-Military,1
92,El Salvador,1958,3,Party-Military,1
92,El Salvador,1958,4,Party-Military,1
92,El Salvador,1958,5,Party-Military,1
92,El Salvador,1958,6,Party-Military,1
92,El Salvador,1958,7,Party-Military,1
92,El Salvador,1958,8,Party-Military,1
92,El Salvador,1958,9,Party-Military,1
92,El Salvador,1958,10,Party-Military,1
92,El Salvador,1958,11,Party-Military,1
92,El Salvador,1958,12,Party-Military,1
92,El Salvador,1959,1,Party-Military,1
92,El Salvador,1959,2,Party-Military,1
92,El Salvador,1959,3,Party-Military,1
92,El Salvador,1959,4,Party-Military,1
92,El Salvador,1959,5,Party-Military,1
92,El Salvador,1959,6,Party-Military,1
92,El Salvador,1959,7,Party-Military,1
92,El Salvador,1959,8,Party-Military,1
92,El Salvador,1959,9,Party-Military,1
92,El Salvador,1959,10,Party-Military,1
92,El Salvador,1959,11,Party-Military,1
92,El Salvador,1959,12,Party-Military,1
92,El Salvador,1960,1,Party-Military,1
92,El Salvador,1960,2,Party-Military,1
92,El Salvador,1960,3,Party-Military,1
92,El Salvador,1960,4,Party-Military,1
92,El Salvador,1960,5,Party-Military,1
92,El Salvador,1960,6,Party-Military,1
92,El Salvador,1960,7,Party-Military,1
92,El Salvador,1960,8,Party-Military,1
92,El Salvador,1960,9,Party-Military,1
92,El Salvador,1960,10,Party-Military,1
92,El Salvador,1962,1,Party-Military,1
92,El Salvador,1962,2,Party-Military,1
92,El Salvador,1962,3,Party-Military,1
92,El Salvador,1962,4,Party-Military,1
92,El Salvador,1962,5,Party-Military,1
92,El Salvador,1962,6,Party-Military,1
92,El Salvador,1962,7,Party-Military,1
92,El Salvador,1962,8,Party-Military,1
92,El Salvador,1962,9,Party-Military,1
92,El Salvador,1962,10,Party-Military,1
92,El Salvador,1962,11,Party-Military,1
92,El Salvador,1962,12,Party-Military,1
92,El Salvador,1963,1,Party-Military,1
92,El Salvador,1963,2,Party-Military,1
92,El Salvador,1963,3,Party-Military,1
92,El Salvador,1963,4,Party-Military,1
92,El Salvador,1963,5,Party-Military,1
92,El Salvador,1963,6,Party-Military,1
92,El Salvador,1963,7,Party-Military,1
92,El Salvador,1963,8,Party-Military,1
92,El Salvador,1963,9,Party-Military,1
92,El Salvador,1963,10,Party-Military,1
92,El Salvador,1963,11,Party-Military,1
92,El Salvador,1963,12,Party-Military,1
92,El Salvador,1964,1,Party-Military,1
92,El Salvador,1964,2,Party-Military,1
92,El Salvador,1964,3,Party-Military,1
92,El Salvador,1964,4,Party-Military,1
92,El Salvador,1964,5,Party-Military,1
92,El Salvador,1964,6,Party-Military,1
92,El Salvador,1964,7,Party-Military,1
92,El Salvador,1964,8,Party-Military,1
92,El Salvador,1964,9,Party-Military,1
92,El Salvador,1964,10,Party-Military,1
92,El Salvador,1964,11,Party-Military,1
92,El Salvador,1964,12,Party-Military,1
92,El Salvador,1965,1,Party-Military,1
92,El Salvador,1965,2,Party-Military,1
92,El Salvador,1965,3,Party-Military,1
92,El Salvador,1965,4,Party-Military,1
92,El Salvador,1965,5,Party-Military,1
92,El Salvador,1965,6,Party-Military,1
92,El Salvador,1965,7,Party-Military,1
92,El Salvador,1965,8,Party-Military,1
92,El Salvador,1965,9,Party-Military,1
92,El Salvador,1965,10,Party-Military,1
92,El Salvador,1965,11,Party-Military,1
92,El Salvador,1965,12,Party-Military,1
92,El Salvador,1966,1,Party-Military,1
92,El Salvador,1966,2,Party-Military,1
92,El Salvador,1966,3,Party-Military,1
92,El Salvador,1966,4,Party-Military,1
92,El Salvador,1966,5,Party-Military,1
92,El Salvador,1966,6,Party-Military,1
92,El Salvador,1966,7,Party-Military,1
92,El Salvador,1966,8,Party-Military,1
92,El Salvador,1966,9,Party-Military,1
92,El Salvador,1966,10,Party-Military,1
92,El Salvador,1966,11,Party-Military,1
92,El Salvador,1966,12,Party-Military,1
92,El Salvador,1967,1,Party-Military,1
92,El Salvador,1967,2,Party-Military,1
92,El Salvador,1967,3,Party-Military,1
92,El Salvador,1967,4,Party-Military,1
92,El Salvador,1967,5,Party-Military,1
92,El Salvador,1967,6,Party-Military,1
92,El Salvador,1967,7,Party-Military,1
92,El Salvador,1967,8,Party-Military,1
92,El Salvador,1967,9,Party-Military,1
92,El Salvador,1967,10,Party-Military,1
92,El Salvador,1967,11,Party-Military,1
92,El Salvador,1967,12,Party-Military,1
92,El Salvador,1968,1,Party-Military,1
92,El Salvador,1968,2,Party-Military,1
92,El Salvador,1968,3,Party-Military,1
92,El Salvador,1968,4,Party-Military,1
92,El Salvador,1968,5,Party-Military,1
92,El Salvador,1968,6,Party-Military,1
92,El Salvador,1968,7,Party-Military,1
92,El Salvador,1968,8,Party-Military,1
92,El Salvador,1968,9,Party-Military,1
92,El Salvador,1968,10,Party-Military,1
92,El Salvador,1968,11,Party-Military,1
92,El Salvador,1968,12,Party-Military,1
92,El Salvador,1969,1,Party-Military,1
92,El Salvador,1969,2,Party-Military,1
92,El Salvador,1969,3,Party-Military,1
92,El Salvador,1969,4,Party-Military,1
92,El Salvador,1969,5,Party-Military,1
92,El Salvador,1969,6,Party-Military,1
92,El Salvador,1969,7,Party-Military,1
92,El Salvador,1969,8,Party-Military,1
92,El Salvador,1969,9,Party-Military,1
92,El Salvador,1969,10,Party-Military,1
92,El Salvador,1969,11,Party-Military,1
92,El Salvador,1969,12,Party-Military,1
92,El Salvador,1970,1,Party-Military,1
92,El Salvador,1970,2,Party-Military,1
92,El Salvador,1970,3,Party-Military,1
92,El Salvador,1970,4,Party-Military,1
92,El Salvador,1970,5,Party-Military,1
92,El Salvador,1970,6,Party-Military,1
92,El Salvador,1970,7,Party-Military,1
92,El Salvador,1970,8,Party-Military,1
92,El Salvador,1970,9,Party-Military,1
92,El Salvador,1970,10,Party-Military,1
92,El Salvador,1970,11,Party-Military,1
92,El Salvador,1970,12,Party-Military,1
92,El Salvador,1971,1,Party-Military,1
92,El Salvador,1971,2,Party-Military,1
92,El Salvador,1971,3,Party-Military,1
92,El Salvador,1971,4,Party-Military,1
92,El Salvador,1971,5,Party-Military,1
92,El Salvador,1971,6,Party-Military,1
92,El Salvador,1971,7,Party-Military,1
92,El Salvador,1971,8,Party-Military,1
92,El Salvador,1971,9,Party-Military,1
92,El Salvador,1971,10,Party-Military,1
92,El Salvador,1971,11,Party-Military,1
92,El Salvador,1971,12,Party-Military,1
92,El Salvador,1972,1,Party-Military,1
92,El Salvador,1972,2,Party-Military,1
92,El Salvador,1972,3,Party-Military,1
92,El Salvador,1972,4,Party-Military,1
92,El Salvador,1972,5,Party-Military,1
92,El Salvador,1972,6,Party-Military,1
92,El Salvador,1972,7,Party-Military,1
92,El Salvador,1972,8,Party-Military,1
92,El Salvador,1972,9,Party-Military,1
92,El Salvador,1972,10,Party-Military,1
92,El Salvador,1972,11,Party-Military,1
92,El Salvador,1972,12,Party-Military,1
92,El Salvador,1973,1,Party-Military,1
92,El Salvador,1973,2,Party-Military,1
92,El Salvador,1973,3,Party-Military,1
92,El Salvador,1973,4,Party-Military,1
92,El Salvador,1973,5,Party-Military,1
92,El Salvador,1973,6,Party-Military,1
92,El Salvador,1973,7,Party-Military,1
92,El Salvador,1973,8,Party-Military,1
92,El Salvador,1973,9,Party-Military,1
92,El Salvador,1973,10,Party-Military,1
92,El Salvador,1973,11,Party-Military,1
92,El Salvador,1973,12,Party-Military,1
92,El Salvador,1974,1,Party-Military,1
92,El Salvador,1974,2,Party-Military,1
92,El Salvador,1974,3,Party-Military,1
92,El Salvador,1974,4,Party-Military,1
92,El Salvador,1974,5,Party-Military,1
92,El Salvador,1974,6,Party-Military,1
92,El Salvador,1974,7,Party-Military,1
92,El Salvador,1974,8,Party-Military,1
92,El Salvador,1974,9,Party-Military,1
92,El Salvador,1974,10,Party-Military,1
92,El Salvador,1974,11,Party-Military,1
92,El Salvador,1974,12,Party-Military,1
92,El Salvador,1975,1,Party-Military,1
92,El Salvador,1975,2,Party-Military,1
92,El Salvador,1975,3,Party-Military,1
92,El Salvador,1975,4,Party-Military,1
92,El Salvador,1975,5,Party-Military,1
92,El Salvador,1975,6,Party-Military,1
92,El Salvador,1975,7,Party-Military,1
92,El Salvador,1975,8,Party-Military,1
92,El Salvador,1975,9,Party-Military,1
92,El Salvador,1975,10,Party-Military,1
92,El Salvador,1975,11,Party-Military,1
92,El Salvador,1975,12,Party-Military,1
92,El Salvador,1976,1,Party-Military,1
92,El Salvador,1976,2,Party-Military,1
92,El Salvador,1976,3,Party-Military,1
92,El Salvador,1976,4,Party-Military,1
92,El Salvador,1976,5,Party-Military,1
92,El Salvador,1976,6,Party-Military,1
92,El Salvador,1976,7,Party-Military,1
92,El Salvador,1976,8,Party-Military,1
92,El Salvador,1976,9,Party-Military,1
92,El Salvador,1976,10,Party-Military,1
92,El Salvador,1976,11,Party-Military,1
92,El Salvador,1976,12,Party-Military,1
92,El Salvador,1977,1,Party-Military,1
92,El Salvador,1977,2,Party-Military,1
92,El Salvador,1977,3,Party-Military,1
92,El Salvador,1977,4,Party-Military,1
92,El Salvador,1977,5,Party-Military,1
92,El Salvador,1977,6,Party-Military,1
92,El Salvador,1977,7,Party-Military,1
92,El Salvador,1977,8,Party-Military,1
92,El Salvador,1977,9,Party-Military,1
92,El Salvador,1977,10,Party-Military,1
92,El Salvador,1977,11,Party-Military,1
92,El Salvador,1977,12,Party-Military,1
92,El Salvador,1978,1,Party-Military,1
92,El Salvador,1978,2,Party-Military,1
92,El Salvador,1978,3,Party-Military,1
92,El Salvador,1978,4,Party-Military,1
92,El Salvador,1978,5,Party-Military,1
92,El Salvador,1978,6,Party-Military,1
92,El Salvador,1978,7,Party-Military,1
92,El Salvador,1978,8,Party-Military,1
92,El Salvador,1978,9,Party-Military,1
92,El Salvador,1978,10,Party-Military,1
92,El Salvador,1978,11,Party-Military,1
92,El Salvador,1978,12,Party-Military,1
92,El Salvador,1979,1,Party-Military,1
92,El Salvador,1979,2,Party-Military,1
92,El Salvador,1979,3,Party-Military,1
92,El Salvador,1979,4,Party-Military,1
92,El Salvador,1979,5,Party-Military,1
92,El Salvador,1979,6,Party-Military,1
92,El Salvador,1979,7,Party-Military,1
92,El Salvador,1979,8,Party-Military,1
92,El Salvador,1979,9,Party-Military,1
92,El Salvador,1979,10,Party-Military,1
484,Congo-Brz,1968,9,Party-Military,1
484,Congo-Brz,1968,10,Party-Military,1
484,Congo-Brz,1968,11,Party-Military,1
484,Congo-Brz,1968,12,Party-Military,1
484,Congo-Brz,1969,1,Party-Military,1
484,Congo-Brz,1969,2,Party-Military,1
484,Congo-Brz,1969,3,Party-Military,1
484,Congo-Brz,1969,4,Party-Military,1
484,Congo-Brz,1969,5,Party-Military,1
484,Congo-Brz,1969,6,Party-Military,1
484,Congo-Brz,1969,7,Party-Military,1
484,Congo-Brz,1969,8,Party-Military,1
484,Congo-Brz,1969,9,Party-Military,1
484,Congo-Brz,1969,10,Party-Military,1
484,Congo-Brz,1969,11,Party-Military,1
484,Congo-Brz,1969,12,Party-Military,1
484,Congo-Brz,1970,1,Party-Military,1
484,Congo-Brz,1970,2,Party-Military,1
484,Congo-Brz,1970,3,Party-Military,1
484,Congo-Brz,1970,4,Party-Military,1
484,Congo-Brz,1970,5,Party-Military,1
484,Congo-Brz,1970,6,Party-Military,1
484,Congo-Brz,1970,7,Party-Military,1
484,Congo-Brz,1970,8,Party-Military,1
484,Congo-Brz,1970,9,Party-Military,1
484,Congo-Brz,1970,10,Party-Military,1
484,Congo-Brz,1970,11,Party-Military,1
484,Congo-Brz,1970,12,Party-Military,1
484,Congo-Brz,1971,1,Party-Military,1
484,Congo-Brz,1971,2,Party-Military,1
484,Congo-Brz,1971,3,Party-Military,1
484,Congo-Brz,1971,4,Party-Military,1
484,Congo-Brz,1971,5,Party-Military,1
484,Congo-Brz,1971,6,Party-Military,1
484,Congo-Brz,1971,7,Party-Military,1
484,Congo-Brz,1971,8,Party-Military,1
484,Congo-Brz,1971,9,Party-Military,1
484,Congo-Brz,1971,10,Party-Military,1
484,Congo-Brz,1971,11,Party-Military,1
484,Congo-Brz,1971,12,Party-Military,1
484,Congo-Brz,1972,1,Party-Military,1
484,Congo-Brz,1972,2,Party-Military,1
484,Congo-Brz,1972,3,Party-Military,1
484,Congo-Brz,1972,4,Party-Military,1
484,Congo-Brz,1972,5,Party-Military,1
484,Congo-Brz,1972,6,Party-Military,1
484,Congo-Brz,1972,7,Party-Military,1
484,Congo-Brz,1972,8,Party-Military,1
484,Congo-Brz,1972,9,Party-Military,1
484,Congo-Brz,1972,10,Party-Military,1
484,Congo-Brz,1972,11,Party-Military,1
484,Congo-Brz,1972,12,Party-Military,1
484,Congo-Brz,1973,1,Party-Military,1
484,Congo-Brz,1973,2,Party-Military,1
484,Congo-Brz,1973,3,Party-Military,1
484,Congo-Brz,1973,4,Party-Military,1
484,Congo-Brz,1973,5,Party-Military,1
484,Congo-Brz,1973,6,Party-Military,1
484,Congo-Brz,1973,7,Party-Military,1
484,Congo-Brz,1973,8,Party-Military,1
484,Congo-Brz,1973,9,Party-Military,1
484,Congo-Brz,1973,10,Party-Military,1
484,Congo-Brz,1973,11,Party-Military,1
484,Congo-Brz,1973,12,Party-Military,1
484,Congo-Brz,1974,1,Party-Military,1
484,Congo-Brz,1974,2,Party-Military,1
484,Congo-Brz,1974,3,Party-Military,1
484,Congo-Brz,1974,4,Party-Military,1
484,Congo-Brz,1974,5,Party-Military,1
484,Congo-Brz,1974,6,Party-Military,1
484,Congo-Brz,1974,7,Party-Military,1
484,Congo-Brz,1974,8,Party-Military,1
484,Congo-Brz,1974,9,Party-Military,1
484,Congo-Brz,1974,10,Party-Military,1
484,Congo-Brz,1974,11,Party-Military,1
484,Congo-Brz,1974,12,Party-Military,1
484,Congo-Brz,1975,1,Party-Military,1
484,Congo-Brz,1975,2,Party-Military,1
484,Congo-Brz,1975,3,Party-Military,1
484,Congo-Brz,1975,4,Party-Military,1
484,Congo-Brz,1975,5,Party-Military,1
484,Congo-Brz,1975,6,Party-Military,1
484,Congo-Brz,1975,7,Party-Military,1
484,Congo-Brz,1975,8,Party-Military,1
484,Congo-Brz,1975,9,Party-Military,1
484,Congo-Brz,1975,10,Party-Military,1
484,Congo-Brz,1975,11,Party-Military,1
484,Congo-Brz,1975,12,Party-Military,1
484,Congo-Brz,1976,1,Party-Military,1
484,Congo-Brz,1976,2,Party-Military,1
484,Congo-Brz,1976,3,Party-Military,1
484,Congo-Brz,1976,4,Party-Military,1
484,Congo-Brz,1976,5,Party-Military,1
484,Congo-Brz,1976,6,Party-Military,1
484,Congo-Brz,1976,7,Party-Military,1
484,Congo-Brz,1976,8,Party-Military,1
484,Congo-Brz,1976,9,Party-Military,1
484,Congo-Brz,1976,10,Party-Military,1
484,Congo-Brz,1976,11,Party-Military,1
484,Congo-Brz,1976,12,Party-Military,1
484,Congo-Brz,1977,1,Party-Military,1
484,Congo-Brz,1977,2,Party-Military,1
484,Congo-Brz,1977,3,Party-Military,1
484,Congo-Brz,1977,4,Party-Military,1
484,Congo-Brz,1977,5,Party-Military,1
484,Congo-Brz,1977,6,Party-Military,1
484,Congo-Brz,1977,7,Party-Military,1
484,Congo-Brz,1977,8,Party-Military,1
484,Congo-Brz,1977,9,Party-Military,1
484,Congo-Brz,1977,10,Party-Military,1
484,Congo-Brz,1977,11,Party-Military,1
484,Congo-Brz,1977,12,Party-Military,1
484,Congo-Brz,1978,1,Party-Military,1
484,Congo-Brz,1978,2,Party-Military,1
484,Congo-Brz,1978,3,Party-Military,1
484,Congo-Brz,1978,4,Party-Military,1
484,Congo-Brz,1978,5,Party-Military,1
484,Congo-Brz,1978,6,Party-Military,1
484,Congo-Brz,1978,7,Party-Military,1
484,Congo-Brz,1978,8,Party-Military,1
484,Congo-Brz,1978,9,Party-Military,1
484,Congo-Brz,1978,10,Party-Military,1
484,Congo-Brz,1978,11,Party-Military,1
484,Congo-Brz,1978,12,Party-Military,1
484,Congo-Brz,1979,1,Party-Military,1
484,Congo-Brz,1979,2,Party-Military,1
484,Congo-Brz,1979,3,Party-Military,1
484,Congo-Brz,1979,4,Party-Military,1
484,Congo-Brz,1979,5,Party-Military,1
484,Congo-Brz,1979,6,Party-Military,1
484,Congo-Brz,1979,7,Party-Military,1
484,Congo-Brz,1979,8,Party-Military,1
484,Congo-Brz,1979,9,Party-Military,1
484,Congo-Brz,1979,10,Party-Military,1
484,Congo-Brz,1979,11,Party-Military,1
484,Congo-Brz,1979,12,Party-Military,1
484,Congo-Brz,1980,1,Party-Military,1
484,Congo-Brz,1980,2,Party-Military,1
484,Congo-Brz,1980,3,Party-Military,1
484,Congo-Brz,1980,4,Party-Military,1
484,Congo-Brz,1980,5,Party-Military,1
484,Congo-Brz,1980,6,Party-Military,1
484,Congo-Brz,1980,7,Party-Military,1
484,Congo-Brz,1980,8,Party-Military,1
484,Congo-Brz,1980,9,Party-Military,1
484,Congo-Brz,1980,10,Party-Military,1
484,Congo-Brz,1980,11,Party-Military,1
484,Congo-Brz,1980,12,Party-Military,1
484,Congo-Brz,1981,1,Party-Military,1
484,Congo-Brz,1981,2,Party-Military,1
484,Congo-Brz,1981,3,Party-Military,1
484,Congo-Brz,1981,4,Party-Military,1
484,Congo-Brz,1981,5,Party-Military,1
484,Congo-Brz,1981,6,Party-Military,1
484,Congo-Brz,1981,7,Party-Military,1
484,Congo-Brz,1981,8,Party-Military,1
484,Congo-Brz,1981,9,Party-Military,1
484,Congo-Brz,1981,10,Party-Military,1
484,Congo-Brz,1981,11,Party-Military,1
484,Congo-Brz,1981,12,Party-Military,1
484,Congo-Brz,1982,1,Party-Military,1
484,Congo-Brz,1982,2,Party-Military,1
484,Congo-Brz,1982,3,Party-Military,1
484,Congo-Brz,1982,4,Party-Military,1
484,Congo-Brz,1982,5,Party-Military,1
484,Congo-Brz,1982,6,Party-Military,1
484,Congo-Brz,1982,7,Party-Military,1
484,Congo-Brz,1982,8,Party-Military,1
484,Congo-Brz,1982,9,Party-Military,1
484,Congo-Brz,1982,10,Party-Military,1
484,Congo-Brz,1982,11,Party-Military,1
484,Congo-Brz,1982,12,Party-Military,1
484,Congo-Brz,1983,1,Party-Military,1
484,Congo-Brz,1983,2,Party-Military,1
484,Congo-Brz,1983,3,Party-Military,1
484,Congo-Brz,1983,4,Party-Military,1
484,Congo-Brz,1983,5,Party-Military,1
484,Congo-Brz,1983,6,Party-Military,1
484,Congo-Brz,1983,7,Party-Military,1
484,Congo-Brz,1983,8,Party-Military,1
484,Congo-Brz,1983,9,Party-Military,1
484,Congo-Brz,1983,10,Party-Military,1
484,Congo-Brz,1983,11,Party-Military,1
484,Congo-Brz,1983,12,Party-Military,1
484,Congo-Brz,1984,1,Party-Military,1
484,Congo-Brz,1984,2,Party-Military,1
484,Congo-Brz,1984,3,Party-Military,1
484,Congo-Brz,1984,4,Party-Military,1
484,Congo-Brz,1984,5,Party-Military,1
484,Congo-Brz,1984,6,Party-Military,1
484,Congo-Brz,1984,7,Party-Military,1
484,Congo-Brz,1984,8,Party-Military,1
484,Congo-Brz,1984,9,Party-Military,1
484,Congo-Brz,1984,10,Party-Military,1
484,Congo-Brz,1984,11,Party-Military,1
484,Congo-Brz,1984,12,Party-Military,1
484,Congo-Brz,1985,1,Party-Military,1
484,Congo-Brz,1985,2,Party-Military,1
484,Congo-Brz,1985,3,Party-Military,1
484,Congo-Brz,1985,4,Party-Military,1
484,Congo-Brz,1985,5,Party-Military,1
484,Congo-Brz,1985,6,Party-Military,1
484,Congo-Brz,1985,7,Party-Military,1
484,Congo-Brz,1985,8,Party-Military,1
484,Congo-Brz,1985,9,Party-Military,1
484,Congo-Brz,1985,10,Party-Military,1
484,Congo-Brz,1985,11,Party-Military,1
484,Congo-Brz,1985,12,Party-Military,1
484,Congo-Brz,1986,1,Party-Military,1
484,Congo-Brz,1986,2,Party-Military,1
484,Congo-Brz,1986,3,Party-Military,1
484,Congo-Brz,1986,4,Party-Military,1
484,Congo-Brz,1986,5,Party-Military,1
484,Congo-Brz,1986,6,Party-Military,1
484,Congo-Brz,1986,7,Party-Military,1
484,Congo-Brz,1986,8,Party-Military,1
484,Congo-Brz,1986,9,Party-Military,1
484,Congo-Brz,1986,10,Party-Military,1
484,Congo-Brz,1986,11,Party-Military,1
484,Congo-Brz,1986,12,Party-Military,1
484,Congo-Brz,1987,1,Party-Military,1
484,Congo-Brz,1987,2,Party-Military,1
484,Congo-Brz,1987,3,Party-Military,1
484,Congo-Brz,1987,4,Party-Military,1
484,Congo-Brz,1987,5,Party-Military,1
484,Congo-Brz,1987,6,Party-Military,1
484,Congo-Brz,1987,7,Party-Military,1
484,Congo-Brz,1987,8,Party-Military,1
484,Congo-Brz,1987,9,Party-Military,1
484,Congo-Brz,1987,10,Party-Military,1
484,Congo-Brz,1987,11,Party-Military,1
484,Congo-Brz,1987,12,Party-Military,1
484,Congo-Brz,1988,1,Party-Military,1
484,Congo-Brz,1988,2,Party-Military,1
484,Congo-Brz,1988,3,Party-Military,1
484,Congo-Brz,1988,4,Party-Military,1
484,Congo-Brz,1988,5,Party-Military,1
484,Congo-Brz,1988,6,Party-Military,1
484,Congo-Brz,1988,7,Party-Military,1
484,Congo-Brz,1988,8,Party-Military,1
484,Congo-Brz,1988,9,Party-Military,1
484,Congo-Brz,1988,10,Party-Military,1
484,Congo-Brz,1988,11,Party-Military,1
484,Congo-Brz,1988,12,Party-Military,1
484,Congo-Brz,1989,1,Party-Military,1
484,Congo-Brz,1989,2,Party-Military,1
484,Congo-Brz,1989,3,Party-Military,1
484,Congo-Brz,1989,4,Party-Military,1
484,Congo-Brz,1989,5,Party-Military,1
484,Congo-Brz,1989,6,Party-Military,1
484,Congo-Brz,1989,7,Party-Military,1
484,Congo-Brz,1989,8,Party-Military,1
484,Congo-Brz,1989,9,Party-Military,1
484,Congo-Brz,1989,10,Party-Military,1
484,Congo-Brz,1989,11,Party-Military,1
484,Congo-Brz,1989,12,Party-Military,1
484,Congo-Brz,1990,1,Party-Military,1
484,Congo-Brz,1990,2,Party-Military,1
484,Congo-Brz,1990,3,Party-Military,1
484,Congo-Brz,1990,4,Party-Military,1
484,Congo-Brz,1990,5,Party-Military,1
484,Congo-Brz,1990,6,Party-Military,1
484,Congo-Brz,1990,7,Party-Military,1
484,Congo-Brz,1990,8,Party-Military,1
484,Congo-Brz,1990,9,Party-Military,1
484,Congo-Brz,1990,10,Party-Military,1
484,Congo-Brz,1990,11,Party-Military,1
484,Congo-Brz,1990,12,Party-Military,1
484,Congo-Brz,1991,1,Party-Military,1
516,Burundi,1966,7,Party-Military,1
516,Burundi,1966,8,Party-Military,1
516,Burundi,1966,9,Party-Military,1
516,Burundi,1966,10,Party-Military,1
516,Burundi,1966,11,Party-Military,1
516,Burundi,1966,12,Party-Military,1
516,Burundi,1967,1,Party-Military,1
516,Burundi,1967,2,Party-Military,1
516,Burundi,1967,3,Party-Military,1
516,Burundi,1967,4,Party-Military,1
516,Burundi,1967,5,Party-Military,1
516,Burundi,1967,6,Party-Military,1
516,Burundi,1967,7,Party-Military,1
516,Burundi,1967,8,Party-Military,1
516,Burundi,1967,9,Party-Military,1
516,Burundi,1967,10,Party-Military,1
516,Burundi,1967,11,Party-Military,1
516,Burundi,1967,12,Party-Military,1
516,Burundi,1968,1,Party-Military,1
516,Burundi,1968,2,Party-Military,1
516,Burundi,1968,3,Party-Military,1
516,Burundi,1968,4,Party-Military,1
516,Burundi,1968,5,Party-Military,1
516,Burundi,1968,6,Party-Military,1
516,Burundi,1968,7,Party-Military,1
516,Burundi,1968,8,Party-Military,1
516,Burundi,1968,9,Party-Military,1
516,Burundi,1968,10,Party-Military,1
516,Burundi,1968,11,Party-Military,1
516,Burundi,1968,12,Party-Military,1
516,Burundi,1969,1,Party-Military,1
516,Burundi,1969,2,Party-Military,1
516,Burundi,1969,3,Party-Military,1
516,Burundi,1969,4,Party-Military,1
516,Burundi,1969,5,Party-Military,1
516,Burundi,1969,6,Party-Military,1
516,Burundi,1969,7,Party-Military,1
516,Burundi,1969,8,Party-Military,1
516,Burundi,1969,9,Party-Military,1
516,Burundi,1969,10,Party-Military,1
516,Burundi,1969,11,Party-Military,1
516,Burundi,1969,12,Party-Military,1
516,Burundi,1970,1,Party-Military,1
516,Burundi,1970,2,Party-Military,1
516,Burundi,1970,3,Party-Military,1
516,Burundi,1970,4,Party-Military,1
516,Burundi,1970,5,Party-Military,1
516,Burundi,1970,6,Party-Military,1
516,Burundi,1970,7,Party-Military,1
516,Burundi,1970,8,Party-Military,1
516,Burundi,1970,9,Party-Military,1
516,Burundi,1970,10,Party-Military,1
516,Burundi,1970,11,Party-Military,1
516,Burundi,1970,12,Party-Military,1
516,Burundi,1971,1,Party-Military,1
516,Burundi,1971,2,Party-Military,1
516,Burundi,1971,3,Party-Military,1
516,Burundi,1971,4,Party-Military,1
516,Burundi,1971,5,Party-Military,1
516,Burundi,1971,6,Party-Military,1
516,Burundi,1971,7,Party-Military,1
516,Burundi,1971,8,Party-Military,1
516,Burundi,1971,9,Party-Military,1
516,Burundi,1971,10,Party-Military,1
516,Burundi,1971,11,Party-Military,1
516,Burundi,1971,12,Party-Military,1
516,Burundi,1972,1,Party-Military,1
516,Burundi,1972,2,Party-Military,1
516,Burundi,1972,3,Party-Military,1
516,Burundi,1972,4,Party-Military,1
516,Burundi,1972,5,Party-Military,1
516,Burundi,1972,6,Party-Military,1
516,Burundi,1972,7,Party-Military,1
516,Burundi,1972,8,Party-Military,1
516,Burundi,1972,9,Party-Military,1
516,Burundi,1972,10,Party-Military,1
516,Burundi,1972,11,Party-Military,1
516,Burundi,1972,12,Party-Military,1
516,Burundi,1973,1,Party-Military,1
516,Burundi,1973,2,Party-Military,1
516,Burundi,1973,3,Party-Military,1
516,Burundi,1973,4,Party-Military,1
516,Burundi,1973,5,Party-Military,1
516,Burundi,1973,6,Party-Military,1
516,Burundi,1973,7,Party-Military,1
516,Burundi,1973,8,Party-Military,1
516,Burundi,1973,9,Party-Military,1
516,Burundi,1973,10,Party-Military,1
516,Burundi,1973,11,Party-Military,1
516,Burundi,1973,12,Party-Military,1
516,Burundi,1974,1,Party-Military,1
516,Burundi,1974,2,Party-Military,1
516,Burundi,1974,3,Party-Military,1
516,Burundi,1974,4,Party-Military,1
516,Burundi,1974,5,Party-Military,1
516,Burundi,1974,6,Party-Military,1
516,Burundi,1974,7,Party-Military,1
516,Burundi,1974,8,Party-Military,1
516,Burundi,1974,9,Party-Military,1
516,Burundi,1974,10,Party-Military,1
516,Burundi,1974,11,Party-Military,1
516,Burundi,1974,12,Party-Military,1
516,Burundi,1975,1,Party-Military,1
516,Burundi,1975,2,Party-Military,1
516,Burundi,1975,3,Party-Military,1
516,Burundi,1975,4,Party-Military,1
516,Burundi,1975,5,Party-Military,1
516,Burundi,1975,6,Party-Military,1
516,Burundi,1975,7,Party-Military,1
516,Burundi,1975,8,Party-Military,1
516,Burundi,1975,9,Party-Military,1
516,Burundi,1975,10,Party-Military,1
516,Burundi,1975,11,Party-Military,1
516,Burundi,1975,12,Party-Military,1
516,Burundi,1976,1,Party-Military,1
516,Burundi,1976,2,Party-Military,1
516,Burundi,1976,3,Party-Military,1
516,Burundi,1976,4,Party-Military,1
516,Burundi,1976,5,Party-Military,1
516,Burundi,1976,6,Party-Military,1
516,Burundi,1976,7,Party-Military,1
516,Burundi,1976,8,Party-Military,1
516,Burundi,1976,9,Party-Military,1
